venue,year,topic,venue_year_topic_id,count,venue_year_total,share,topic_keywords,parent_category,topic_label_cn,topic_label_en,specific_label_cn,specific_parent_category,specific_label_en,representative_titles,title_terms,naming_evidence
IJCAI,2025,7,IJCAI_2025_T007,65,1280,0.05078125,"causal, recommendation, molecular, user, prediction, graph, molecules, discovery, information, address",AI for Science,AI for Science 与药物/蛋白,causal / recommendation / molecular,推荐系统：排序、召回与点击率预测,Recommendation,ranking/retrieval/CTR recommendation,Subgraph Information Bottleneck with Causal Dependency for Stable Molecular Relational Learning || Flow-based Time-aware Causal Structure Learning for Sequential Recommendation || M^2LLM: Multi-view Molecular Representation Learning with Large Language Models || Generative Co-Design of Antibody Sequences and Structures via Black-Box Guidance in a Shared Latent Space || MCF-Spouse: A Multi-Label Causal Feature Selection Method with Optimal Spouses Discovery,causal / molecular / multi / subgraph / information / bottleneck / dependency / stable,"keywords=causal, recommendation, molecular, user, prediction, graph, molecules, discovery, information, address; title_terms=causal / molecular / multi / subgraph / information / bottleneck / dependency / stable"
IJCAI,2025,8,IJCAI_2025_T008,36,1280,0.028125,"medical, diagnosis, clinical, images, cancer, pathology, feature, image, patient, features",AI for Health,医疗健康与生物医学 AI,medical / diagnosis / clinical,医疗视觉：医学影像分割、病理与临床影像,AI for Health,medical image segmentation/pathology,Explainability Through Human-Centric Design for XAI in Lung Cancer Detection || RPMIL: Rethinking Uncertainty-Aware Probabilistic Multiple Instance Learning for Whole Slide Pathology Diagnosis || Localizing Before Answering: A Benchmark for Grounded Medical Visual Question Answering || Multimodal Cancer Survival Analysis via Hypergraph Learning with Cross-Modality Rebalance || MVP-CBM: Multi-layer Visual Preference-enhanced Concept Bottleneck Model for Explainable Medical Image Classification,cancer / answering / medical / visual / explainability / through / human / centric,"keywords=medical, diagnosis, clinical, images, cancer, pathology, feature, image, patient, features; title_terms=cancer / answering / medical / visual / explainability / through / human / centric"
KDD,2025,0,KDD_2025_T000,122,552,0.2210144927536232,"graph, graphs, node, nodes, gnns, framework, information, existing, experiments, extensive",Graph Learning,图学习与图神经网络,graph / graphs / node,图基础模型：LLM增强图学习与节点表示,Graph Foundation Models,LLM-enhanced graph learning,Advancing Graph Foundation Models: A Data-Centric Perspective || Attribute-Enhanced Similarity Ranking for Sparse Link Prediction || A Structure-aware Invariant Learning Framework for Node-level Graph OOD Generalization || A Scalable Pretraining Framework for Link Prediction with Efficient Adaptation || Large-Scale Spectral Graph Neural Networks via Laplacian Sparsification,graph / link / prediction / framework / advancing / foundation / centric / perspective,"keywords=graph, graphs, node, nodes, gnns, framework, information, existing, experiments, extensive; title_terms=graph / link / prediction / framework / advancing / foundation / centric / perspective"
KDD,2025,1,KDD_2025_T001,87,552,0.1576086956521739,"knowledge, llms, language, graph, reasoning, code, generation, llm, existing, experiments",LLM Reasoning,大模型推理与思维链,knowledge / llms / language,大模型推理：问答、常识与思维链,LLM Reasoning,QA/commonsense/chain-of-thought reasoning,"Rank It, Then Ask It: Input Reranking for Maximizing the Performance of LLMs on Symmetric Tasks || LLMs Are Noisy Oracles! LLM-based Noise-aware Graph Active Learning for Node Classification || Efficient End-to-end Language Model Fine-tuning on Graphs || Tackling the Length Barrier: Dynamic Context Browsing for Knowledge-Intensive Task || GraphLAMA: Enabling Efficient Adaptation of Graph Language Models with Limited Annotations",llms / graph / end / language / rank / then / ask / input,"keywords=knowledge, llms, language, graph, reasoning, code, generation, llm, existing, experiments; title_terms=llms / graph / end / language / rank / then / ask / input"
KDD,2025,2,KDD_2025_T002,69,552,0.125,"time, series, forecasting, time series, temporal, modeling, existing, stock, series forecasting, time series forecasting",Time Series,时间序列预测,time / series / forecasting,时序建模：时间序列预测、动力系统与基础模型,Time Series,time-series forecasting/dynamical systems,SDE: A Simplified and Disentangled Dependency Encoding Framework for State Space Models in Time Series Forecasting || Semantics-Aware Patch Encoding and Hierarchical Dependency Modeling for Long-Term Time Series Forecasting || Beyond Fixed Variables: Expanding-variate Time Series Forecasting via Flat Scheme and Spatio-temporal Focal Learning || IN-Flow: Instance Normalization Flow for Non-stationary Time Series Forecasting || ST-MTM: Masked Time Series Modeling with Seasonal-Trend Decomposition for Time Series Forecasting,time / series / forecasting / dependency / encoding / modeling / flow / sde,"keywords=time, series, forecasting, time series, temporal, modeling, existing, stock, series forecasting, time series forecasting; title_terms=time / series / forecasting / dependency / encoding / modeling / flow / sde"
KDD,2025,3,KDD_2025_T003,65,552,0.1177536231884057,"causal, molecular, treatment, prediction, framework, existing, counterfactual, novel, training, outcomes",Trustworthy AI,幻觉检测与事实性,causal / molecular / treatment,AI4Science：分子生成、药物发现与化学建模,AI for Science,molecular/drug discovery,Classifying Treatment Responders: Bounds and Algorithms || Causal Discovery through Synergizing Large Language Model and Data-Driven Reasoning || A Diffusion-Based Method for Learning the Multi-Outcome Distribution of Medical Treatments || Progressive Generalization Risk Reduction for Data-Efficient Causal Effect Estimation || Incorporating Retrieval-based Causal Learning with Information Bottlenecks for Interpretable Molecular Graph Learning,causal / classifying / treatment / responders / bounds / algorithms / discovery / through,"keywords=causal, molecular, treatment, prediction, framework, existing, counterfactual, novel, training, outcomes; title_terms=causal / classifying / treatment / responders / bounds / algorithms / discovery / through"
KDD,2025,4,KDD_2025_T004,65,552,0.1177536231884057,"recommendation, user, systems, information, multimodal, sequential, recommender, preference, item, users",Alignment,偏好优化与人类反馈对齐,recommendation / user / systems,推荐系统：偏好建模、反馈学习与个性化排序,Recommendation,preference feedback/recommendation ranking,Embed Progressive Implicit Preference in Unified Space for Deep Collaborative Filtering || LLM2Rec: Large Language Models Are Powerful Embedding Models for Sequential Recommendation || Breaking the Bottleneck: User-Specific Optimization and Real-Time Inference Integration for Sequential Recommendation || Preference-Optimized Retrieval and Ranking for Efficient Multimodal Recommendation || STARLINE: Contrastive Learning with Modality-Aware Graph Refinement for Effective Multimedia Recommendation,recommendation / preference / sequential / embed / progressive / implicit / unified / space,"keywords=recommendation, user, systems, information, multimodal, sequential, recommender, preference, item, users; title_terms=recommendation / preference / sequential / embed / progressive / implicit / unified / space"
KDD,2025,5,KDD_2025_T005,49,552,0.0887681159420289,"detection, anomaly, graph, anomaly detection, attack, adversarial, attacks, training, robustness, anomalies",Graph Learning,图学习与图神经网络,detection / anomaly / graph,图学习：图异常检测、聚类与结构表示,Graph Learning,graph anomaly detection/clustering,"Feature Reconstruction for Anomaly Detection on Directed Multigraphs: A Preprocessing Framework for GNNs || How to use Graph Data in the Wild to Help Graph Anomaly Detection? || Global Interpretable Graph-level Anomaly Detection Via Prototype || AnomalyGFM: Graph Foundation Model for Zero/Few-shot Anomaly Detection || On Measuring Unnoticeability of Graph Adversarial Attacks: Observations, New Measure, and Applications",graph / anomaly / detection / feature / reconstruction / directed / multigraphs / preprocessing,"keywords=detection, anomaly, graph, anomaly detection, attack, adversarial, attacks, training, robustness, anomalies; title_terms=graph / anomaly / detection / feature / reconstruction / directed / multigraphs / preprocessing"
KDD,2025,6,KDD_2025_T006,35,552,0.0634057971014492,"online, optimization, problem, algorithm, regret, algorithms, optimal, revenue, agents, experiments",LLM Agents,智能体与多智能体系统,online / optimization / problem,在线决策：Bandit、后悔界与探索,Reinforcement Learning,bandits/regret/exploration,Safe Online Bid Optimization with Return on Investment and Budget Constraints || Optimising Budget Management via Primal-Dual Approximation with Constrained Polynomial Weights Update || A/B Test and Online Experiment Under Diminishing Marginal Effects: Regret Minimization and Statistical Inference || Achieving Nearly-Optimal Regret and Sample Complexity in Dueling Bandits with Applications in Online Recommendations || Practical contextual bandits for large-scale structured discrete constrained optimization problems,online / optimization / budget / constrained / regret / bandits / safe / bid,"keywords=online, optimization, problem, algorithm, regret, algorithms, optimal, revenue, agents, experiments; title_terms=online / optimization / budget / constrained / regret / bandits / safe / bid"
KDD,2025,7,KDD_2025_T007,33,552,0.0597826086956521,"trajectory, urban, human, mobility, prediction, road, spatial, traffic, trajectories, framework",Embodied / Autonomous,点云、自动驾驶与轨迹预测,trajectory / urban / human,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,robot manipulation/navigation/vision-language-action,Toast: Task-Oriented Multi-dimensional Augmentation for Spatio-Temporal Trajectory Data || Learning Generalized and Flexible Trajectory Models from Omni-Semantic Supervision || ProST: Prompt Future Snapshot on Dynamic Graphs for Spatio-Temporal Prediction || UrbanMind: Urban Dynamics Prediction with Multifaceted Spatial-Temporal Large Language Models || Marionette: Fine-Grained Conditional Generative Modeling of Spatiotemporal Human Trajectory Data Beyond Imitation,temporal / trajectory / spatio / prediction / toast / task / oriented / multi,"keywords=trajectory, urban, human, mobility, prediction, road, spatial, traffic, trajectories, framework; title_terms=temporal / trajectory / spatio / prediction / toast / task / oriented / multi"
