venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
IJCAI,2023,5,IJCAI_2023_T004,92,851,10.81,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"label, labels, adversarial, samples, novel",Generalization Guarantees of Self-Training of Halfspaces under Label Noise Corruption || Learning Prototype Classifiers for Long-Tailed Recognition || MILD: Modeling the Instance Learning Dynamics for Learning with Noisy Labels || ActUp: Analyzing and Consolidating tSNE and UMAP || Unbiased Risk Estimator to Multi-Labeled Complementary Label Learning
IJCAI,2023,6,IJCAI_2023_T005,79,851,9.28,组合优化：SAT求解、整数规划与搜索,Optimization,"problem, algorithm, algorithms, constraint, search",Unifying Core-Guided and Implicit Hitting Set Based Optimization || Co-Certificate Learning with SAT Modulo Symmetries || Solving Quantum-Inspired Perfect Matching Problems via Tutte-Theorem-Based Hybrid Boolean Constraints || A Fast Maximum k-Plex Algorithm Parameterized by the Degeneracy Gap || Front-to-End Bidirectional Heuristic Search with Consistent Heuristics: Enumerating and Evaluating Algorithms and Bounds
IJCAI,2023,7,IJCAI_2023_T006,79,851,9.28,多智能体：机制设计、拍卖与资源分配,Agents / Game Theory,"agents, fairness, problem, study, agent",First-Choice Maximality Meets Ex-ante and Ex-post Fairness || Random Assignment of Indivisible Goods under Constraints || Complexity Results and Exact Algorithms for Fair Division of Indivisible Items: A Survey || Proportionally Fair Online Allocation of Public Goods with Predictions || Fairly Allocating Goods and (Terrible) Chores
IJCAI,2023,8,IJCAI_2023_T007,65,851,7.64,大模型推理：问答、常识与思维链,LLM Reasoning,"reasoning, knowledge, logic, explanations, logical",Optimizing the Computation of Overriding in DLN (Extended Abstract) || On the Complexity of Counterfactual Reasoning || Quantitative Reasoning and Structural Complexity for Claim-Centric Argumentation || On the Paradox of Learning to Reason from Data || Enabling Abductive Learning to Exploit Knowledge Graph
IJCAI,2023,9,IJCAI_2023_T008,61,851,7.17,联邦大模型微调：LoRA、客户端异构与模型合并,Efficient LLMs,"federated, fairness, machine, research, training",Modeling with Homophily Driven Heterogeneous Data in Gossip Learning || On the Fairness Impacts of Private Ensembles Models || Bayesian Federated Learning: A Survey || Bias On Demand: Investigating Bias with a Synthetic Data Generator || A Survey of Federated Evaluation in Federated Learning
IROS,2023,1,IROS_2023_T000,242,1184,20.44,自动驾驶感知：LiDAR、轨迹与三维检测,Autonomous Driving,"detection, object, segmentation, lidar, semantic",Global Localization: Utilizing Relative Spatio-Temporal Geometric Constraints from Adjacent and Distant Cameras || 3D-Aware Object Localization using Gaussian Implicit Occupancy Function || EDI: ESKF-based Disjoint Initialization for Visual-Inertial SLAM Systems || Marker-Based Visual SLAM Leveraging Hierarchical Representations || Object-Level Unknown Obstacle Detection
IROS,2023,2,IROS_2023_T001,184,1184,15.54,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"soft, robot, robotic, tactile, design",Dexterous Soft Hands Linearize Feedback-Control for In-Hand Manipulation || eViper: A Scalable Platform for Untethered Modular Soft Robots || COMPlacent: A Compliant Whisker Manipulator for Object Tactile Exploration || Design and Implementation of a Two-Limbed 3T1R Haptic Device || Shape Control of Variable Length Continuum Robots Using Clothoid-Based Visual Servoing
IROS,2023,3,IROS_2023_T002,149,1184,12.58,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"planning, reinforcement, motion, control, motion planning","Fast Asymptotically Optimal Path Planning in Dynamic, Uncertain Environments || Enhancing Value Estimation Policies by Post-Hoc Symmetry Exploitation in Motion Planning Tasks || Differentiable Task Assignment and Motion Planning || Leveraging Single-Goal Predictions to Improve the Efficiency of Multi-Goal Motion Planning with Dynamics || Dynamic Multi-Query Motion Planning with Differential Constraints and Moving Goals"
IROS,2023,4,IROS_2023_T003,131,1184,11.06,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"manipulation, object, robotic, grasp, objects",Learning to Efficiently Plan Robust Frictional Multi-Object Grasps || Grasp Region Exploration for 7-DoF Robotic Grasping in Cluttered Scenes || Refining 6-DoF Grasps with Context-Specific Classifiers || Predicting Center of Mass by Iterative Pushing for Object Transportation and Manipulation || Constrained Generative Sampling of 6-DoF Grasps
IROS,2023,5,IROS_2023_T004,119,1184,10.05,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"navigation, autonomous, driving, robot navigation, prediction",P4P: Conflict-Aware Motion Prediction for Planning in Autonomous Driving || End-to-End Learning of Behavioural Inputs for Autonomous Driving in Dense Traffic || Streaming Motion Forecasting for Autonomous Driving || Improving Deep Dynamics Models for Autonomous Vehicles with Multimodal Latent Mapping of Surfaces || Visual Pre-Training for Navigation: What Can We Learn from Noise?
IROS,2023,6,IROS_2023_T005,98,1184,8.28,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"human-robot, robot, control, interaction, human-robot interaction","Cognitive Approach to Hierarchical Task Selection for Human-Robot Interaction in Dynamic Environments || Enhanced Performance of Human-Robot Collaboration Using Braking Surfaces and Trajectory Scaling || Large Language Models as Zero-Shot Human Models for Human-Robot Interaction || Primitive Skill-Based Robot Learning from Human Evaluative Feedback || Scalable. Intuitive Human to Robot Skill Transfer with Wearable Human Machine Interfaces: On Complex, Dexterous Tasks"
IROS,2023,7,IROS_2023_T006,94,1184,7.94,文本生成：摘要、事实性与可控生成,Text Generation,"locomotion, control, bipedal, walking, exoskeleton","An Energetic Approach to Task-Invariant Ankle Exoskeleton Control || An Approach for Generating Families of Energetically Optimal Gaits from Passive Dynamic Walking Gaits || Automated Gait Generation for Walking, Soft Robotic Quadrupeds || Legged Locomotion Control of an Under-Actuated Eccentric Paddle Mechanism with Torso Stabilization || Powered Knee and Ankle Prosthesis Control for Adaptive Ambulation at Variable Speeds, Inclines, and Uneven Terrains"
IROS,2023,8,IROS_2023_T007,84,1184,7.09,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,"multi-agent, multi-robot, swarm, reinforcement, planning",Decentralized Planning for Car-Like Robotic Swarm in Cluttered Environments || Agent Prioritization and Virtual Drag Minimization in Dynamical System Modulation For Obstacle Avoidance of Decentralized Swarms || Decentralised Multi-Robot Exploration Using Monte Carlo Tree Search || Reinforced Potential Field for Multi-Robot Motion Planning in Cluttered Environments || Efficient Constrained Multi-Agent Trajectory Optimization Using Dynamic Potential Games
IROS,2023,9,IROS_2023_T008,83,1184,7.01,文本生成：摘要、事实性与可控生成,Text Generation,"uav, aerial, control, planning, vehicles",Data-Based MHE for Agile Quadrotor Flight || Image-Based Visual Servo Control for Aerial Manipulation Using a Fully-Actuated UAV || Enhancing Sample Efficiency and Uncertainty Compensation in Learning-Based Model Predictive Control for Aerial Robots || A Small Form Factor Aerial Research Vehicle for Pick-and-Place Tasks with Onboard Real-Time Object Detection and Visual Odometry || Topology-Guided Perception-Aware Receding Horizon Trajectory Generation for UAVs
KDD,2023,1,KDD_2023_T000,58,313,18.53,时序建模：时间序列预测、动力系统与基础模型,Time Series,"time, series, time series, traffic, temporal",Maintaining the Status Quo: Capturing Invariant Relations for OOD Spatiotemporal Learning || Generative Causal Interpretation Model for Spatio-Temporal Representation Learning || Frigate: Frugal Spatio-temporal Forecasting on Road Networks || Graph Neural Processes for Spatio-Temporal Extrapolation || Localised Adaptive Spatial-Temporal Graph Neural Network
KDD,2023,2,KDD_2023_T001,56,313,17.89,图学习：GNN、节点分类与链接预测,Graph Learning,"graph, gnns, node, graphs, information",GraphGLOW: Universal and Generalizable Structure Learning for Graph Neural Networks || Improving the Expressiveness of K-hop Message-Passing GNNs by Injecting Contextualized Substructure Information || Node Classification Beyond Homophily: Towards a General Solution || When to Pre-Train Graph Neural Networks? From Data Generation Perspective! || Improving Expressivity of GNNs with Subgraph-specific Factor Embedded Normalization
KDD,2023,3,KDD_2023_T002,47,313,15.02,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"label, training, labels, samples, adversarial",Dependence and Model Selection in LLP: The Problem of Variants || Partial-label Learning with Mixed Closed-set and Open-set Out-of-candidate Examples || Local Boosting for Weakly-Supervised Learning || To Aggregate or Not? Learning with Separate Noisy Labels || Robust Positive-Unlabeled Learning via Noise Negative Sample Self-correction
KDD,2023,4,KDD_2023_T003,44,313,14.06,图学习：图异常检测、聚类与结构表示,Graph Learning,"algorithm, algorithms, graphs, graph, nodes",Efficient Single-Source SimRank Query by Path Aggregation || A Sublinear Time Algorithm for Opinion Optimization in Directed Social Networks via Edge Recommendation || Efficient Distributed Approximate k-Nearest Neighbor Graph Construction by Multiway Random Division Forest || Efficient Centrality Maximization with Rademacher Averages || DotHash: Estimating Set Similarity Metrics for Link Prediction and Document Deduplication
KDD,2023,5,KDD_2023_T004,42,313,13.42,推荐系统：排序、召回与点击率预测,Recommendation,"recommendation, user, allocation, systems, graph",Reconsidering Learning Objectives in Unbiased Recommendation: A Distribution Shift Perspective || PrefRec: Recommender Systems with Human Preferences for Reinforcing Long-term User Engagement || Who Should Be Given Incentives? Counterfactual Optimal Treatment Regimes Learning for Recommendation || Path-Specific Counterfactual Fairness for Recommender Systems || Generative Flow Network for Listwise Recommendation
KDD,2023,6,KDD_2023_T005,30,313,9.58,知识图谱：实体关系、推理与补全,Knowledge Graph,"knowledge, graph, information, search, legal",Joint Pre-training and Local Re-training: Transferable Representation Learning on Multi-source Knowledge Graphs || Representation Learning on Hyper-Relational and Numeric Knowledge Graphs with Transformers || Exploiting Relation-aware Attribute Representation Learning in Knowledge Graph Embedding for Numerical Reasoning || All in One: Multi-Task Prompting for Graph Neural Networks || Leveraging Relational Graph Neural Network for Transductive Model Ensemble
KDD,2023,7,KDD_2023_T006,19,313,6.07,医疗大模型：临床推理、医学影像与健康问答,Medical LLM,"causal, counterfactual, patient, variables, explanations",Learning for Counterfactual Fairness from Observational Data || A Causality Inspired Framework for Model Interpretation || Deception by Omission: Using Adversarial Missingness to Poison Causal Structure Learning || Specify Robust Causal Representation from Mixed Observations || Debiasing Recommendation by Learning Identifiable Latent Confounders
KDD,2023,8,KDD_2023_T007,17,313,5.43,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"federated, clients, privacy, local, training",Personalized Federated Learning with Parameter Propagation || FedCP: Separating Feature Information for Personalized Federated Learning via Conditional Policy || Federated Few-shot Learning || DM-PFL: Hitchhiking Generic Federated Learning for Efficient Shift-Robust Personalization || FedDefender: Client-Side Attack-Tolerant Federated Learning
