venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
ICRA,2025,9,8,ICRA_2025_T008,77,1593,0.0483364720652856,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,Other,"navigation, robot navigation, environments, visual, vision-and-language, vision-and-language navigation, robot, continuous, zero-shot, dynamic",Ground-Level Viewpoint Vision-and-Language Navigation in Continuous Environments || X-MOBILITY: End-to-End Generalizable Navigation via World Modeling || VLM-GroNav: Robot Navigation Using Physically Grounded Vision-Language Models in Outdoor Environments || Map-SemNav: Advancing Zero-Shot Continuous Vision-and-Language Navigation Through Visual Semantics and Map Integration || DP-Habitat: Bridging the Gap Between Simulation and Reality for Visual Navigation in Dynamic Pedestrian Environments,其他主题：navigation / robot navigation / environments,navigation / robot navigation / environments,navigation / vision / language / environments / continuous / end / map / visual,"keywords=navigation, robot navigation, environments, visual, vision-and-language, vision-and-language navigation, robot, continuous, zero-shot, dynamic; title_terms=navigation / vision / language / environments / continuous / end / map / visual"
ICRA,2025,10,9,ICRA_2025_T009,69,1593,0.0433145009416195,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,Other,"reinforcement, control, policies, dynamic, adaptive, games, dynamics, predictive, robust, fast","Reference-Free Formula Drift with Reinforcement Learning: From Driving Data to Tire Energy-Inspired, Real-World Policies || Neural Lyapunov Function Approximation with Self-Supervised Reinforcement Learning || High-Performance Reinforcement Learning on Spot: Optimizing Simulation Parameters with Distributional Measures || Computationally and Sample Efficient Safe Reinforcement Learning Using Adaptive Conformal Prediction || SuPLE: Robot Learning with Lyapunov Rewards",其他主题：reinforcement / control / policies,reinforcement / control / policies,reinforcement / lyapunov / reference / free / formula / drift / driving / tire,"keywords=reinforcement, control, policies, dynamic, adaptive, games, dynamics, predictive, robust, fast; title_terms=reinforcement / lyapunov / reference / free / formula / drift / driving / tire"
ICRA,2025,11,10,ICRA_2025_T010,61,1593,0.0382925298179535,上下文学习：ICL、示例选择与记忆机制,ICL/demonstrations/memory,In-context Learning,Other,"aerial, control, drone, quadrotors, quadrotor, flying, tracking, dynamic, planning, uavs",Dynamic Perception-Enhanced Motion Planning and Control for UAVs Flights in Challenging Dynamic Environments || Safe Interval Motion Planning for Quadrotors in Dynamic Environments || Safety-Critical Online Quadrotor Trajectory Planner for Agile Flights in Unknown Environments || Flying Quadrotors in Tight Formations Using Learning-Based Model Predictive Control || V-Pilot: A Velocity Vector Control Agent for Fixed-Wing UAVs from Imperfect Demonstrations,其他主题：aerial / control / drone,aerial / control / drone,dynamic / control / environments / motion / planning / uavs / flights / quadrotors,"keywords=aerial, control, drone, quadrotors, quadrotor, flying, tracking, dynamic, planning, uavs; title_terms=dynamic / control / environments / motion / planning / uavs / flights / quadrotors"
ICRA,2025,12,11,ICRA_2025_T011,58,1593,0.0364092906465787,具身智能：机器人操作、导航与视觉语言动作,robot manipulation/navigation/vision-language-action,Embodied AI,Other,"surgery, robotic, dissection, endoscopic, surgical, submucosal dissection, submucosal, endoscopic submucosal dissection, endoscopic submucosal, tracking",Robotic Tissue Manipulation in Endoscopic Submucosal Dissection Via Visual Feedback || MEDiC: Autonomous Surgical Robotic Assistance to Maximizing Exposure for Dissection and Cautery || Tracking Everything in Robotic-Assisted Surgery || ETSM: Automating Dissection Trajectory Suggestion and Confidence Map-Based Safety Margin Prediction for Robot-Assisted Endoscopic Submucosal Dissection || Design and Effectiveness of Virtual Monitors and AR-Based Endoscope Control for Robotically Assisted Laparoscopic Surgery,其他主题：surgery / robotic / dissection,surgery / robotic / dissection,dissection / robotic / assisted / endoscopic / submucosal / surgery / tissue / manipulation,"keywords=surgery, robotic, dissection, endoscopic, surgical, submucosal dissection, submucosal, endoscopic submucosal dissection, endoscopic submucosal, tracking; title_terms=dissection / robotic / assisted / endoscopic / submucosal / surgery / tissue / manipulation"
ICRA,2025,13,12,ICRA_2025_T012,23,1593,0.0144381669805398,三维视觉：形状、场景与物体重建,shape/scene/object reconstruction,3D Vision,Other,"harvesting, agriculture, autonomous, precision, agricultural, robotic, planning, pose, precision agriculture, fruits",A Dataset and Benchmark for Shape Completion of Fruits for Agricultural Robotics || Hierarchical Tri-Manual Planning for Vision-Assisted Fruit Harvesting with Quadrupedal Robots || Precision Harvesting in Cluttered Environments: Integrating End Effector Design with Dual Camera Perception || Safe Leaf Manipulation for Accurate Shape and Pose Estimation of Occluded Fruits || Towards Autonomous Wood-Log Grasping with a Forestry Crane: Simulator and Benchmarking,其他主题：harvesting / agriculture / autonomous,harvesting / agriculture / autonomous,shape / fruits / harvesting / benchmark / completion / agricultural / robotics / hierarchical,"keywords=harvesting, agriculture, autonomous, precision, agricultural, robotic, planning, pose, precision agriculture, fruits; title_terms=shape / fruits / harvesting / benchmark / completion / agricultural / robotics / hierarchical"
IJCAI,2025,1,0,IJCAI_2025_T000,275,1280,0.21484375,多模态理解：视觉语言表征与跨模态对齐,vision-language representation/alignment,Multimodal AI,Multimodal AI,"image, visual, features, video, images, existing, semantic, information, diffusion, multimodal",Understanding Visual Detail Hallucinations of Large Vision-Language Models || Robult: Leveraging Redundancy and Modality-Specific Features for Robust Multimodal Learning || Prompt-Free Conditional Diffusion for Multi-object Image Augmentation || Boosting Visual Knowledge-Intensive Training for LVLMs Through Causality-Driven Visual Object Completion || Words Over Pixels? Rethinking Vision in Multimodal Large Language Models,多模态理解与视觉语言模型,image / visual / features,visual / vision / language / multimodal / object / understanding / detail / hallucinations,"keywords=image, visual, features, video, images, existing, semantic, information, diffusion, multimodal; title_terms=visual / vision / language / multimodal / object / understanding / detail / hallucinations"
IJCAI,2025,2,1,IJCAI_2025_T001,157,1280,0.12265625,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,LLM Agents,"agents, reinforcement, planning, policy, framework, reward, agent, multi-agent, actions, knowledge",Reward Models in Deep Reinforcement Learning: A Survey || The Evolving Landscape of LLM- and VLM-Integrated Reinforcement Learning || Rule-Guided Reinforcement Learning Policy Evaluation and Improvement || Grounding Open-Domain Knowledge from LLMs to Real-World Reinforcement Learning Tasks: A Survey || Combining Code Generating Large Language Models and Self-Play to Iteratively Refine Strategies in Games,智能体与多智能体系统,agents / reinforcement / planning,reinforcement / survey / reward / evolving / landscape / llm / vlm / integrated,"keywords=agents, reinforcement, planning, policy, framework, reward, agent, multi-agent, actions, knowledge; title_terms=reinforcement / survey / reward / evolving / landscape / llm / vlm / integrated"
IJCAI,2025,3,2,IJCAI_2025_T002,154,1280,0.1203125,图学习：图聚类、表示学习与结构匹配,graph clustering/representation/matching,Graph Learning,Graph Learning,"graph, clustering, multi-view, information, label, node, graphs, contrastive, existing, experiments",Robust Graph Contrastive Learning for Incomplete Multi-view Clustering || Learn from Global Rather Than Local: Consistent Context-Aware Representation Learning for Multi-View Graph Clustering || Rethinking Graph Contrastive Learning Through Relative Similarity Preservation || Going Beyond Consistency: Target-oriented Multi-view Graph Neural Network || Strategy-Architecture Synergy: A Multi-View Graph Contrastive Paradigm for Consistent Representations,图学习与图神经网络,graph / clustering / multi-view,graph / multi / view / contrastive / clustering / consistent / incomplete / learn,"keywords=graph, clustering, multi-view, information, label, node, graphs, contrastive, existing, experiments; title_terms=graph / multi / view / contrastive / clustering / consistent / incomplete / learn"
IJCAI,2025,4,3,IJCAI_2025_T003,153,1280,0.11953125,大模型推理：问答、常识与思维链,QA/commonsense/chain-of-thought reasoning,LLM Reasoning,LLM Reasoning,"llms, knowledge, language, reasoning, language llms, llm, framework, generation, existing, code",Toward Reliable Scientific Hypothesis Generation: Evaluating Truthfulness and Hallucination in Large Language Models || Learn to Think: Bootstrapping LLM Logic Through Graph Representation Learning || Evaluating and Mitigating Linguistic Discrimination in Large Language Models: Perspectives on Safety Equity and Knowledge Equity || Not All Layers of LLMs Are Necessary During Inference || Enhancing the Logical Reasoning Abilities of Large Language Models,大模型推理与思维链,llms / knowledge / language,language / evaluating / equity / toward / reliable / scientific / hypothesis / generation,"keywords=llms, knowledge, language, reasoning, language llms, llm, framework, generation, existing, code; title_terms=language / evaluating / equity / toward / reliable / scientific / hypothesis / generation"
IJCAI,2025,5,4,IJCAI_2025_T004,128,1280,0.1,时序建模：时间序列预测、动力系统与基础模型,time-series forecasting/dynamical systems,Time Series,Time Series,"series, time, time series, forecasting, temporal, prediction, spatio-temporal, patterns, experiments, modeling",TCDM: A Temporal Correlation-Empowered Diffusion Model for Time Series Forecasting || Non-collective Calibrating Strategy for Time Series Forecasting || A Dynamic Stiefel Graph Neural Network for Efficient Spatio-Temporal Time Series Forecasting || Filling the Missings: Spatiotemporal Data Imputation by Conditional Diffusion || State Feedback Enhanced Graph Differential Equations for Multivariate Time Series Forecasting,时间序列预测,series / time / time series,time / series / forecasting / temporal / diffusion / graph / tcdm / correlation,"keywords=series, time, time series, forecasting, temporal, prediction, spatio-temporal, patterns, experiments, modeling; title_terms=time / series / forecasting / temporal / diffusion / graph / tcdm / correlation"
